Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
31, Automatic Detection of Parallel Compilation Viability ,"In this project, we aim to detect whether compiling a file in parallel can improve the compilation performance. If so, then we proceed the...", Giuliano Belinassi ," Mentor  Richard Biener, Jan Hubička ", Organization  GNU Compiler Collection (GCC) ,/archive/2020/projects/5373315276865536,https://gcc.gnu.org/pipermail/gcc/2020-August/233524.html
32, A reduced time-series feature library to efficiently characterize neural dynamics ,"Feature extraction is the core aspect of pattern recognition. In the specific domain of NeuroImaging, researchers in the past have formulated...", Imran Alam ," Mentor  Joseph Lizier, benfulcher ", Organization  INCF ,/archive/2020/projects/5375249924751360,https://imraniac.github.io/gsoc-blog/
33, LORIS data visualization proposal ,This proposal outlines the steps and experience needed for a javascript based data visualization tool for LORIS through the React framework. A method..., Karim Hasbini , Mentor  Christine Rogers , Organization  INCF ,/archive/2020/projects/5375289049219072,https://h-karim.github.io/pages/gsoc2020.html
34, OCR sensors for Pocket Code ,"Using different API for the OCR recognition, we can create a new set of Pocket Code sensors for different interactions. It will be possible to...", Daria Divenkova ," Mentor  Vesna Krnjic, Christian Schindler, Wolfgang Slany ", Organization  Catrobat ,/archive/2020/projects/5376017079730176,https://github.com/dardiv/Catroid/blob/documentation-sensors-gsoc/SensorDocumentation.md
35," Extend SkyhookDM programmable object storage with statistics, sort/aggregate or data compaction functions. ",SkyhookDM supports dynamic data management in the cloud by enabling data management tasks to be executed directly within the storage. It uses..., aditigupta17 ," Mentor  Jeff LeFevre, Aaron Chu, ivotron, Noah Watkins ", Organization  CERN-HSF ,/archive/2020/projects/5382644348485632,https://github.com/uccross/skyhookdm-ceph/wiki/Google-Summer-of-Code-2020-Report
36, P5 Web Editor Spanish Translation ,"I propose to improve and expand the Spanish translation of the p5.js web editor and documentation,(with a strong focus on the Latin American...", Omar Verduga , Mentor  Andrew Nicolaou , Organization  Processing Foundation ,/archive/2020/projects/5384185369329664,https://docs.google.com/spreadsheets/d/1ohsRqqzKiOPaURopZOeyJzxy9SIx7vW5L37kKLuWN3M/edit?usp=sharing
37, Bug Zero gateway ,"For bug bounty programs such as Bug Zero, organizations may need to expose their vulnerable systems securely only specific Hackers and monitor their...", Lakindu Akash ," Mentor  Kenneth Thilakarathna, Sameera Horawalavithana, Kenneth Thilakarathne, Charitha Elvitigala ", Organization  SCoRe Lab ,/archive/2020/projects/5384574130978816,https://github.com/scorelab/GSoC/blob/master/GSoC-2020/Lakindu-Akash-Bug-Zero-gateway.md
38, libmicrovmi – full bindings to Xen and KVM ,"Today the VMI ecosystem is made of a multitude of applications, targeting one hypervisor or emulator, with their own semantic library, which makes...", Arnab Dutta ," Mentor  Mathieu Tarral, rageagainsthepc ", Organization  The Honeynet Project ,/archive/2020/projects/5385055670632448,https://medium.com/@cs17b006/gsoc-with-libmicrovmi-4fcecb7fba5d?source=friends_link&sk=14c1654f9b141e8375767db795fc0da0
39, Image registration with the celestial sphere and non-linear warping in Gnuastro. ,This project aims at working towards the implementation of libraries for image registrations and non-linear warpings required to register them for..., Sachin Singh-1 , Mentor  Mohammad Akhlaghi , Organization  The GNU Project ,/archive/2020/projects/5541510759579648,https://sachinkumarsingh092.github.io/blog/gsoc-final-report
40, A user-defined run-time loadable module template for co-simulation with Chrono::Engine ,"Due to increasingly complex coupling problems in engineer fields, it is significant to provide supports for co-simulation with other software in...", runsen Zhang ," Mentor  Pierangelo Masarati, Andrea Zanoni ", Organization  MBDyn ,/archive/2020/projects/5555418400555008,https://gist.github.com/ZhangRunsen/d522f018a7302455ea2abda4c66e7b02
41, Large Social Network Analysis and Anomaly Detection with Augur ,Augur is a software that collect data for a list of given repositories and provide a variety of CHAOSS metrics to provides open source health and..., Tianyi Zhou ," Mentor  Sean Goggins, Jonahz, Gabe Heim ", Organization  CHAOSS ,/archive/2020/projects/5556345006194688,https://github.com/tianyichow/augur-community-reports/tree/network-analysis/network_analysis
42, A lightning-fast stingray: Parallelizing stingray operations to analyze larger-than-memory datasets ,"stingray is a python framework that assists astronomers in spectral-timing(time-series) analysis of X-ray observations from Black Holes, Pulsars etc....", Amogh Desai ," Mentor  Matteo Bachetti, Daniela Huppenkothen ", Organization  OpenAstronomy ,/archive/2020/projects/5558602951032832,https://github.com/theand9/stingray/blob/gsoc2020_final_report/GSoC%20-%202020%20Final%20Project%20Report%20stingray%20Amogh%20Desai_%20A%20lightning%20fast%20stingray.pdf
43, Interactive Journey in Terasology Contributions ,"The journey of a contributor in open source projects is exciting, especially when the contributors can map their abilities with the workflow of the...", Prathmesh Sahasrabhojane ," Mentor  Rasmus Praestholm, Scott Moses Sunarto, Michael Pollind, Arthur Casals ", Organization  The Terasology Foundation ,/archive/2020/projects/5560977531076608,https://dev.to/theshubham99/gsoc-final-code-submission-3aad
44, Extending testing and optimising Boost.Multiprecision to higher precision ,"Boost is one of the most fundamental collections of C++ libraries, powering thousands of projects, but also driving the development of C++ best...", Dimitrios Los , Mentor  Christopher Kormanyos , Organization  Boost C++ ,/archive/2020/projects/5561606609567744,https://github.com/BoostGSoC20/multiprecision/blob/develop/gsoc_writeup/main.md
45, Big Data Infrastructure by Gentoo ,"The big data infrastructures depend heavily on the Java virtual machine ecosystem.
Although Java software packaging is quite simple and...", Zongyu Zhang ," Mentor  Miroslav Šulc, Benda Xu, Andrey Savchenko ", Organization  Gentoo Foundation ,/archive/2020/projects/5562637166837760,https://blog.kyouka.moe/post/big-data-infra/
46, RVIZ based on Ignition Rendering Library ,RViz has undeniably been a key component of every ROS developer during the development of their robot’s software stack. With the recent development..., Sarathkrishnan Ramesh ," Mentor  Carlos Aguero, Alejandro Hernández ", Organization  Open Source Robotics Foundation ,/archive/2020/projects/5565647368486912,https://github.com/ignitionrobotics/ign-rviz
47, mAED: Multi-Stage Adaptive Enrichment Design in R ,The average cost of trials in the United States is up to $19.6 million for a Phase 2 trial and $52.9 million for a Phase 3 trial. Optimizing the..., Chen Liang ," Mentor  Ethan Fang, Tuo Zhao ", Organization  R Project for Statistical Computing ,/archive/2020/projects/5566549848489984,https://github.com/cliang1453/maed
48, JSON encoding/decoding ,"JavaScript Object Notation, in short JSON, is a very common human readable and structured data format. Unfortunately, GNU Octave still lacks builtin...", Abdallah Elshamy ," Mentor  Kai Torben Ohlhus, Sebastian Schöps, Ankit ", Organization  GNU Octave ,/archive/2020/projects/5567022663991296,https://abdallah-elshamy.github.io/GSoC-2020/
49, Svmidbg: developing a Stealthy Hypervisor based VM Introspection Debugger ,Svmidbg will be a debugger using virtual machine introspection (VMI) that tries to be stealthy by leveraging hypervisor technologies to create..., Christopher Pelloux ," Mentor  Tamas Lengyel, Rian Quinn ", Organization  The Honeynet Project ,/archive/2020/projects/5570091585896448,https://gist.github.com/chp-io/9ced9595517939c38c3b0deb2b28231d
50, Mifos Mobile 5.0 ,Mifos Mobile is a mobile banking app that allows financial institutions using MifosX or Apache Fineract to provide an omnichannel banking experience..., Shivangi Singh ," Mentor  Ishan Khanna, Sashank Mishra-1 ", Organization  The Mifos Initiative ,/archive/2020/projects/5575436840468480,https://gist.github.com/ShivangiSingh17/67b6041387c1e281caa7df23347f549e
